8.54630698982,12.21877007,4.4862574052,13.0994098453,13.8919809442,11.0592736126
8.58634568408,12.2273482454,4.48573779629,13.0692553242,13.8937261847,11.1376753638
8.6220441974,12.1195265803,4.46293680678,12.9345551901,13.8966834674,11.0858956812
8.56023945587,12.0623774633,4.44791840306,12.8440789945,13.9000265095,11.0473497788
8.46367697716,12.1015870439,4.45434202956,12.8888732051,13.8958566414,11.0349064271
8.20038597558,12.4018252898,4.47128195262,13.0208197176,13.9094119316,11.4541833807
8.13879733718,12.4090655109,4.4707489055,12.9871150981,13.8972021851,11.5015956105
8.12906078499,12.2952621547,4.46252355175,12.9228323844,13.8852512267,11.3100236237
8.17397805448,12.1441980726,4.44006245049,12.8074950894,13.887118632,11.1293092792
8.28552626757,12.0208313277,4.42925966249,12.7030976003,13.8841156198,11.0303062731
