10.3657605009,10.0949691516,4.83945383042,10.5645495167,14.2300317637,9.76661496886
10.334695391,10.0676443081,4.82968782147,10.5564616039,14.2169298472,9.72292119465
10.3332077098,10.0471207558,4.83360823792,10.583588783,14.2108122936,9.66887305029
10.3507208933,10.0327631886,4.83627728019,10.5717768647,14.2064709404,9.65587983414
10.3595588991,10.0454082659,4.83715678411,10.5762014726,14.2103380962,9.67528537459
10.3678620986,10.0525423583,4.83650360473,10.5736227755,14.2131723881,9.69029574344
10.3549452438,10.0799552919,4.83335500529,10.5979149009,14.2093922589,9.7183841172
10.3587466758,10.0818666593,4.83339396251,10.6155966718,14.2070029503,9.71013837766
10.337728268,10.083788118,4.83447671148,10.6152525803,14.2070776731,9.71011417627
10.3439109528,10.1018736246,4.83637765676,10.6439705312,14.2080763122,9.72153056074
