37.272115122,38.3245786728,14.9155791432,38.7104786088,43.3547358211,38.2195855316
36.9989547154,38.2756914419,14.8987720976,38.8371682365,43.3848003127,38.1134527772
36.9571669243,38.2191644973,14.9061667606,38.7712208628,43.4014506119,38.0578290565
37.0349913296,38.1301226788,14.9008690757,38.616850184,43.4366977322,37.9893496881
37.3293254567,38.1309884171,14.933791482,38.4633676756,43.4308394218,38.0404339034
37.644696486,38.2018242318,14.9261714269,38.3234020649,43.4333470237,38.1708463586
37.8918521265,38.5123157956,15.0007814091,38.6451950129,43.4187253515,38.480233129
38.1142018261,38.7118086494,15.0914018553,38.6924422167,43.4059543553,38.716259992
38.2789852799,38.6606804533,15.0650802031,38.4370851561,43.4256471929,38.710252871
38.2843023001,38.5754459101,15.0141510461,38.3001306681,43.4423238518,38.6364718113
