0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.443674166666666281e+01,5.018402163333333874e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.279803828888889257e+02,1.303818633333333537e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.286344660666666641e+03,8.639799694444444640e+02,1.021337629333333325e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320369512777777800e+03,9.040480919999999969e+02,7.217016327777778315e+02,2.675431008888888869e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.995571311111110901e+02,2.229232177777777792e+02,0.000000000000000000e+00,3.265014002222222302e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182565066666666809e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.680385811999999987e+03,9.929967199999999821e+02,8.128979904444444173e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.243779580000000351e+02,3.508314875000000029e+03,4.036380538666666780e+03,1.222030726666666624e+03,0.000000000000000000e+00,5.534990888888889771e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.074467001999999866e+03,4.114047197777777910e+03,6.136121973333333699e+03,1.981525235555555355e+03,4.251397028888889054e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.545708568111110708e+03,6.342144659999999931e+03,7.089943583333332754e+03,6.063247849666666298e+03,6.713167779999999993e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.558096431111111315e+03,1.064560301433333370e+04,7.723645616666666683e+03,6.768825055999999677e+03,3.004457922000000053e+03,9.134674481111111390e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.379944082400000116e+04,1.999456393333333381e+03,4.279100961333333544e+03,2.655585362666666697e+03,1.532956900000000132e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.743607106666665914e+02,5.194115338444444205e+03,3.341512457777777854e+03,9.291745884444445664e+02,3.601296293333332983e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.329084235555555722e+02,2.255626753111111157e+03,3.788973140999999941e+03,5.686012687000001279e+03,2.183607797333333565e+03,5.148851535555555756e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.970046739999999090e+02,8.609714890000000196e+02,1.736886297777777770e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.819713333333334404e+00,9.653452360000001136e+02,1.824451271999999790e+03,3.492359254222222262e+03,1.720027726666666581e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.374164999999999281e+01,1.052194033333333323e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.819122253333332537e+02,1.280391760888888712e+03,9.932007424444443586e+02,0.000000000000000000e+00,0.000000000000000000e+00
