38.1532608291,34.6427801067,16.0832124197,35.310541107,44.7844655427,34.4421434878
38.0574723002,34.5875980937,16.0571555194,35.2623018134,44.7742762453,34.3816077595
38.0249715473,34.5104863666,16.0637591485,35.3397034425,44.7915239994,34.2549931481
38.0491117231,34.5006359372,16.070831195,35.3059916206,44.7880584429,34.2536990108
38.0692127405,34.5301779209,16.0731061017,35.3205243423,44.7889727401,34.2887289065
38.0911558822,34.5658956542,16.0712680658,35.3153466479,44.7822209097,34.3381640065
38.0614391257,34.6479343955,16.0681349297,35.3785579517,44.7634857715,34.4252905804
38.054113646,34.6541811228,16.0679639951,35.424297339,44.7607081851,34.4192669932
38.0108095589,34.6532118029,16.0688965744,35.4138449753,44.7570013597,34.4193499115
38.0172002856,34.7001793795,16.0715457827,35.5068894202,44.752291549,34.4526011746
