40.0794493505,35.3819119232,15.4804096046,37.9569875872,45.0667834112,34.8598280247
39.9566905472,36.2930586627,15.3996336031,38.5841474023,44.9292878074,35.8291324839
39.9042727859,36.782910811,15.4389462792,39.0061382285,44.8716061512,36.3315163966
39.8181744406,36.8695750788,15.4516268255,39.1503216311,44.8670434678,36.3969931271
39.8410728287,36.9588200971,15.4789056556,39.3618820701,44.8649376557,36.463270648
39.828475442,37.0237887099,15.4714336214,39.5685066356,44.8658460537,36.4975061101
39.7486438268,37.1072833773,15.466981337,39.7925096562,44.8618091565,36.5418358541
39.6120634599,37.2498411288,15.4541542352,39.9377092091,44.8490243308,36.6671640506
39.4149562854,37.486727837,15.4683693745,40.172711516,44.8110878191,36.881467418
39.2950809504,37.6905884798,15.4968691573,40.5010716872,44.7917173633,37.0414554915
