38.870043547,39.4470850899,18.2122421894,42.0156608494,45.1225088905,38.6696581682
38.8313387212,39.454807769,18.1984244876,42.0124621185,45.1155875038,38.6758128073
38.8520390202,39.6428005281,18.2107392662,42.171098203,45.0666697084,38.8815870141
38.8402072484,39.8695982485,18.2316817663,42.3887309831,45.0109289286,39.1153052257
38.7726547936,39.8226523866,18.2191731781,42.245414642,45.0170204717,39.0865915207
38.752116194,39.7949001562,18.2034650197,42.1644304031,45.0169701321,39.072479946
38.7608112825,39.8265789177,18.1985458239,42.1925885725,45.0119345564,39.1072895937
38.7217519159,39.8773632449,18.2048244909,42.2018309931,45.0033173334,39.1656925391
38.7510050848,39.9260754663,18.2124645388,42.2597589391,44.9981825462,39.2162424205
38.7923303814,39.9540125148,18.2288028223,42.2703138482,44.9897138738,39.2559315262
