33.9505065668,39.151530045,15.0781646645,40.6543378299,43.093338897,38.4234847567
34.092521875,39.2055442618,15.0756237393,40.5843536547,43.076925181,38.5541352056
34.2138498695,39.0205980155,15.0142120809,40.2770373378,43.0993736107,38.4391223881
34.0990567837,38.882741042,14.9673894267,40.0476381807,43.1275337919,38.3330112753
33.8399849583,38.9305306141,14.9802409609,40.1312760789,43.1245243492,38.3394107895
33.2693164541,39.5709794105,15.0264397526,40.4284674452,42.999500397,39.1136219201
33.1014833133,39.649317859,15.0196888799,40.3515423301,42.9500994731,39.2668370549
33.0212336399,39.4101222373,14.9932863293,40.1991230707,42.9747119439,38.9745039973
33.1093615101,39.0793801666,14.9321966675,39.9330524057,43.0419538731,38.6129059702
33.3829850257,38.8628979692,14.9011710486,39.7076763882,43.0764580456,38.4198225859
