29.1822381392,40.2787252908,14.8390254779,39.9232067758,43.7348232283,40.6394334224
30.3167824315,40.6589578262,14.9676981132,40.367134434,43.7785798946,40.9148993091
31.3867779037,41.0812471702,15.1023445523,41.0704935082,43.7534536302,41.0894136841
32.1266177164,41.517235897,15.3087180185,42.0174624048,43.7612903263,41.1711777237
32.3600351833,41.582224816,15.3832175609,42.2585241701,43.811492469,41.1260372467
32.549319863,41.643004312,15.3934030319,42.4110270706,43.8057338151,41.1390859157
32.6088168263,41.619925183,15.3840545916,42.3654733623,43.7935354735,41.1358112945
32.6055151115,41.5553754964,15.3736690201,42.262499489,43.7971943337,41.0961150751
32.5815355771,41.5302142799,15.3644899606,42.2356914557,43.7920729818,41.0708568242
32.5236109518,41.5180969379,15.3471764735,42.2153763184,43.7825561429,41.0610387318
