33.8600757329,40.2131215105,14.4311990317,43.52955561,40.3810752987,39.1000121088
33.9096792535,40.0703884571,14.4367014871,43.4860098098,40.3935331895,38.9331001483
33.8717818412,39.8962080707,14.425485019,43.4218074659,40.4247053578,38.7081678285
33.8315157956,39.6395469389,14.3853720944,43.1524752237,40.4703615165,38.4402454594
33.734035971,39.359224139,14.3455507458,42.9162631681,40.5289934566,38.1126115906
33.7294822528,39.3117024784,14.3411117185,42.8708049026,40.5270547671,38.0638793685
33.6866732229,39.3373985072,14.3194458202,42.8194067819,40.5079688086,38.1110067693
33.659091802,39.330032332,14.3076584818,42.7683072326,40.4996050545,38.1146409636
33.6301031685,39.3990764218,14.3137560789,42.7794401411,40.4719953968,38.2017442268
33.5961148641,39.4183573647,14.2952851327,42.7307603883,40.463564521,38.239767567
