3,35
1,80
6,125
17,171
19,216
16,261
23,306
20,351
19,396
9,442
12,487
10,532
7,577
9,622
4,667
2,712
7,758
5,803
9,848
1,893
1,938
1,983
3,1029
4,1074
4,1119
4,1164
5,1209
2,1254
2,1300
3,1345
3,1390
2,1435
3,1480
2,1525
1,1571
2,1616
2,1661
1,1706
1,1751
1,1796
2,1842
3,1887
1,1932
2,1977
3,2022
2,2067
1,2112
1,2158
3,2203
1,2248
0,2293
0,2338
2,2383
1,2429
1,2474
0,2519
3,2564
0,2609
2,2654
2,2700
0,2745
0,2790
0,2835
1,2880
1,2925
0,2971
0,3016
0,3061
0,3106
0,3151
0,3196
1,3242
0,3287
0,3332
1,3377
0,3422
0,3467
0,3512
0,3558
0,3603
2,3648
1,3693
0,3738
0,3783
1,3829
0,3874
0,3919
0,3964
0,4009
0,4054
0,4100
0,4145
1,4190
0,4235
1,4280
1,4325
0,4371
0,4416
0,4461
1,4506
0,4551
