3,35
1,80
6,126
16,171
19,216
19,262
21,307
20,352
18,397
11,443
10,488
11,533
7,579
9,624
4,669
3,715
6,760
5,805
7,851
3,896
1,941
1,986
3,1032
3,1077
4,1122
4,1168
3,1213
5,1258
2,1304
2,1349
4,1394
2,1439
3,1485
2,1530
1,1575
1,1621
3,1666
0,1711
2,1757
1,1802
2,1847
3,1893
1,1938
2,1983
3,2028
2,2074
1,2119
1,2164
3,2210
1,2255
0,2300
0,2346
2,2391
2,2436
0,2481
0,2527
3,2572
0,2617
2,2663
2,2708
0,2753
0,2799
0,2844
0,2889
2,2935
0,2980
0,3025
0,3070
0,3116
0,3161
0,3206
1,3252
0,3297
0,3342
1,3388
0,3433
0,3478
0,3523
0,3569
0,3614
2,3659
1,3705
0,3750
0,3795
1,3841
0,3886
0,3931
0,3976
0,4022
0,4067
0,4112
0,4158
0,4203
1,4248
0,4294
2,4339
0,4384
0,4430
0,4475
1,4520
0,4565
