1,35
0,44
0,53
2,62
0,71
1,80
0,89
0,98
0,108
0,117
2,126
1,135
1,144
0,153
2,162
3,171
4,180
4,189
3,198
2,207
8,216
2,225
5,234
2,243
2,253
5,262
1,271
6,280
3,289
4,298
3,307
2,316
6,325
4,334
6,343
3,352
6,361
4,370
5,379
2,388
4,397
2,407
6,416
4,425
2,434
5,443
1,452
2,461
2,470
1,479
0,488
1,497
3,506
3,515
3,524
3,533
2,542
1,552
4,561
1,570
2,579
0,588
3,597
0,606
2,615
3,624
3,633
1,642
1,651
1,660
1,669
1,678
1,687
0,696
1,706
1,715
1,724
0,733
0,742
1,751
1,760
1,769
3,778
0,787
1,796
0,805
1,814
1,823
3,832
0,841
2,851
2,860
2,869
1,878
0,887
2,896
1,905
0,914
0,923
0,932
0,941
1,950
0,959
0,968
0,977
0,986
0,995
1,1005
0,1014
0,1023
0,1032
0,1041
0,1050
2,1059
1,1068
0,1077
1,1086
2,1095
0,1104
0,1113
3,1122
1,1131
0,1140
0,1150
0,1159
1,1168
0,1177
1,1186
2,1195
0,1204
2,1213
0,1222
0,1231
0,1240
1,1249
2,1258
2,1267
0,1276
0,1285
1,1295
0,1304
0,1313
0,1322
2,1331
0,1340
0,1349
1,1358
0,1367
1,1376
0,1385
1,1394
0,1403
1,1412
2,1421
0,1430
0,1439
1,1449
0,1458
1,1467
0,1476
0,1485
1,1494
1,1503
0,1512
1,1521
0,1530
1,1539
0,1548
1,1557
0,1566
0,1575
0,1584
0,1594
0,1603
1,1612
0,1621
0,1630
1,1639
0,1648
0,1657
1,1666
0,1675
1,1684
0,1693
1,1702
0,1711
0,1720
0,1729
0,1738
0,1748
1,1757
0,1766
1,1775
0,1784
0,1793
0,1802
0,1811
0,1820
0,1829
1,1838
0,1847
1,1856
0,1865
0,1874
1,1883
0,1893
0,1902
2,1911
1,1920
0,1929
0,1938
0,1947
1,1956
0,1965
0,1974
0,1983
1,1992
1,2001
0,2010
0,2019
0,2028
0,2037
0,2047
3,2056
0,2065
0,2074
0,2083
0,2092
1,2101
1,2110
0,2119
0,2128
0,2137
1,2146
0,2155
0,2164
0,2173
0,2182
0,2192
1,2201
0,2210
0,2219
1,2228
1,2237
1,2246
1,2255
0,2264
0,2273
0,2282
0,2291
0,2300
0,2309
0,2318
0,2327
0,2336
0,2346
0,2355
0,2364
0,2373
0,2382
0,2391
0,2400
2,2409
0,2418
0,2427
0,2436
0,2445
0,2454
1,2463
1,2472
0,2481
0,2491
0,2500
0,2509
0,2518
0,2527
0,2536
0,2545
0,2554
0,2563
0,2572
0,2581
2,2590
1,2599
0,2608
0,2617
0,2626
0,2635
0,2645
0,2654
1,2663
0,2672
0,2681
1,2690
0,2699
0,2708
0,2717
0,2726
1,2735
1,2744
0,2753
0,2762
0,2771
0,2780
0,2790
0,2799
0,2808
0,2817
0,2826
0,2835
0,2844
0,2853
0,2862
0,2871
0,2880
0,2889
0,2898
0,2907
0,2916
0,2925
0,2935
1,2944
1,2953
0,2962
0,2971
0,2980
0,2989
0,2998
0,3007
0,3016
0,3025
0,3034
0,3043
0,3052
0,3061
0,3070
0,3079
0,3089
0,3098
0,3107
0,3116
0,3125
0,3134
0,3143
0,3152
0,3161
0,3170
0,3179
0,3188
0,3197
0,3206
0,3215
0,3224
0,3234
0,3243
0,3252
0,3261
0,3270
1,3279
0,3288
0,3297
0,3306
0,3315
0,3324
0,3333
0,3342
0,3351
0,3360
0,3369
0,3378
0,3388
1,3397
0,3406
0,3415
0,3424
0,3433
0,3442
0,3451
0,3460
0,3469
0,3478
0,3487
0,3496
0,3505
0,3514
0,3523
0,3533
0,3542
0,3551
0,3560
0,3569
0,3578
0,3587
0,3596
0,3605
0,3614
0,3623
0,3632
0,3641
0,3650
1,3659
0,3668
1,3677
0,3687
0,3696
0,3705
0,3714
1,3723
0,3732
0,3741
0,3750
0,3759
0,3768
0,3777
0,3786
0,3795
0,3804
0,3813
0,3822
0,3832
0,3841
0,3850
0,3859
1,3868
0,3877
0,3886
0,3895
0,3904
0,3913
0,3922
0,3931
0,3940
0,3949
0,3958
0,3967
0,3976
0,3986
0,3995
0,4004
0,4013
0,4022
0,4031
0,4040
0,4049
0,4058
0,4067
0,4076
0,4085
0,4094
0,4103
0,4112
0,4121
0,4131
0,4140
0,4149
0,4158
0,4167
0,4176
0,4185
0,4194
0,4203
0,4212
0,4221
0,4230
0,4239
1,4248
0,4257
0,4266
0,4275
0,4285
0,4294
0,4303
0,4312
0,4321
0,4330
1,4339
1,4348
0,4357
0,4366
0,4375
0,4384
0,4393
0,4402
0,4411
0,4420
0,4430
0,4439
0,4448
0,4457
0,4466
0,4475
0,4484
0,4493
0,4502
0,4511
0,4520
0,4529
0,4538
0,4547
1,4556
0,4565
