1,35
0,39
0,44
0,48
0,52
0,57
0,61
0,66
2,70
0,74
0,79
1,83
0,87
0,92
0,96
0,100
0,105
0,109
0,113
0,118
0,122
1,127
1,131
0,135
1,140
0,144
0,148
1,153
0,157
2,161
0,166
2,170
1,174
0,179
4,183
3,188
0,192
3,196
0,201
1,205
3,209
0,214
7,218
0,222
1,227
2,231
0,235
4,240
2,244
0,248
1,253
0,257
4,262
2,266
0,270
4,275
0,279
2,283
5,288
0,292
1,296
0,301
2,305
2,309
0,314
3,318
5,323
0,327
2,331
0,336
5,340
5,344
0,349
2,353
0,357
7,362
2,366
0,370
3,375
0,379
1,384
1,388
0,392
7,397
2,401
0,405
0,410
0,414
3,418
7,423
0,427
1,431
0,436
2,440
3,445
0,449
3,453
1,458
1,462
0,466
0,471
1,475
1,479
0,484
1,488
0,492
1,497
0,501
0,505
2,510
0,514
2,519
2,523
0,527
2,532
4,536
0,540
2,545
0,549
2,553
1,558
0,562
1,566
0,571
0,575
1,580
0,584
1,588
0,593
2,597
2,601
0,606
0,610
3,614
0,619
2,623
0,627
0,632
2,636
0,641
2,645
0,649
1,654
1,658
0,662
1,667
0,671
0,675
2,680
0,684
1,688
0,693
0,697
0,702
0,706
1,710
1,715
0,719
0,723
0,728
1,732
0,736
0,741
0,745
0,749
0,754
1,758
0,762
1,767
1,771
0,776
2,780
0,784
0,789
0,793
0,797
2,802
0,806
1,810
1,815
0,819
1,823
2,828
0,832
1,837
0,841
2,845
0,850
0,854
0,858
0,863
1,867
2,871
0,876
0,880
0,884
0,889
0,893
0,898
0,902
0,906
0,911
2,915
0,919
0,924
2,928
0,932
0,937
0,941
0,945
0,950
0,954
0,959
0,963
0,967
0,972
0,976
0,980
0,985
0,989
0,993
0,998
0,1002
0,1006
0,1011
0,1015
0,1019
1,1024
0,1028
0,1033
0,1037
1,1041
0,1046
0,1050
0,1054
1,1059
1,1063
0,1067
1,1072
0,1076
0,1080
0,1085
0,1089
1,1094
0,1098
1,1102
0,1107
0,1111
1,1115
0,1120
0,1124
0,1128
0,1133
2,1137
1,1141
0,1146
1,1150
0,1155
0,1159
1,1163
0,1168
0,1172
0,1176
0,1181
0,1185
0,1189
1,1194
1,1198
0,1202
0,1207
0,1211
0,1216
2,1220
0,1224
0,1229
0,1233
0,1237
0,1242
0,1246
0,1250
1,1255
0,1259
0,1263
0,1268
1,1272
2,1276
0,1281
0,1285
0,1290
1,1294
0,1298
0,1303
0,1307
0,1311
1,1316
1,1320
0,1324
0,1329
1,1333
0,1337
0,1342
0,1346
1,1351
1,1355
0,1359
0,1364
0,1368
1,1372
0,1377
0,1381
0,1385
0,1390
0,1394
1,1398
0,1403
0,1407
0,1412
0,1416
0,1420
0,1425
1,1429
1,1433
0,1438
1,1442
0,1446
0,1451
0,1455
0,1459
0,1464
0,1468
0,1472
0,1477
0,1481
0,1486
0,1490
0,1494
1,1499
0,1503
2,1507
1,1512
0,1516
1,1520
0,1525
2,1529
0,1533
0,1538
0,1542
0,1547
0,1551
0,1555
0,1560
1,1564
0,1568
0,1573
0,1577
0,1581
0,1586
1,1590
0,1594
0,1599
0,1603
0,1608
0,1612
0,1616
0,1621
1,1625
0,1629
0,1634
0,1638
0,1642
0,1647
0,1651
1,1655
0,1660
0,1664
0,1669
0,1673
0,1677
0,1682
0,1686
1,1690
0,1695
1,1699
0,1703
0,1708
0,1712
0,1716
0,1721
0,1725
0,1729
1,1734
0,1738
1,1743
0,1747
0,1751
0,1756
0,1760
1,1764
0,1769
0,1773
0,1777
1,1782
0,1786
0,1790
0,1795
0,1799
0,1804
0,1808
0,1812
0,1817
1,1821
0,1825
0,1830
0,1834
0,1838
0,1843
0,1847
0,1851
1,1856
0,1860
0,1865
0,1869
0,1873
0,1878
0,1882
0,1886
0,1891
0,1895
0,1899
0,1904
0,1908
0,1912
1,1917
0,1921
1,1926
0,1930
0,1934
0,1939
0,1943
0,1947
0,1952
1,1956
0,1960
0,1965
1,1969
0,1973
2,1978
