1,35
0,44
0,53
2,62
0,71
1,80
0,89
0,98
0,107
0,116
3,125
0,134
1,143
0,152
2,162
3,171
2,180
6,189
3,198
3,207
7,216
2,225
3,234
4,243
3,252
4,261
2,270
6,279
1,288
3,297
5,306
1,315
7,324
5,333
5,342
5,351
4,360
4,369
4,378
3,387
4,396
2,405
5,414
3,423
5,432
4,442
1,451
2,460
2,469
0,478
1,487
1,496
3,505
1,514
6,523
2,532
2,541
2,550
2,559
2,568
2,577
1,586
2,595
0,604
2,613
3,622
2,631
3,640
1,649
0,658
1,667
1,676
1,685
0,694
1,703
1,712
0,722
1,731
0,740
0,749
1,758
2,767
3,776
0,785
1,794
1,803
0,812
0,821
2,830
2,839
1,848
3,857
2,866
1,875
2,884
0,893
0,902
1,911
0,920
0,929
0,938
1,947
0,956
0,965
0,974
0,983
0,992
1,1002
0,1011
0,1020
0,1029
0,1038
0,1047
2,1056
1,1065
1,1074
1,1083
1,1092
0,1101
1,1110
1,1119
1,1128
1,1137
1,1146
0,1155
0,1164
0,1173
1,1182
1,1191
2,1200
1,1209
0,1218
0,1227
0,1236
4,1245
0,1254
1,1263
1,1272
0,1282
0,1291
0,1300
0,1309
0,1318
2,1327
0,1336
0,1345
1,1354
0,1363
1,1372
1,1381
0,1390
0,1399
1,1408
2,1417
0,1426
0,1435
1,1444
0,1453
1,1462
0,1471
0,1480
1,1489
1,1498
0,1507
1,1516
0,1525
1,1534
0,1543
1,1552
0,1562
0,1571
0,1580
0,1589
0,1598
1,1607
0,1616
0,1625
1,1634
0,1643
1,1652
0,1661
0,1670
1,1679
0,1688
1,1697
0,1706
0,1715
0,1724
0,1733
1,1742
1,1751
0,1760
0,1769
0,1778
0,1787
0,1796
0,1805
0,1814
1,1823
0,1832
1,1842
0,1851
0,1860
1,1869
0,1878
1,1887
0,1896
2,1905
0,1914
0,1923
0,1932
1,1941
0,1950
0,1959
0,1968
0,1977
2,1986
0,1995
0,2004
0,2013
0,2022
0,2031
1,2040
2,2049
0,2058
0,2067
0,2076
0,2085
1,2094
1,2103
0,2112
0,2122
0,2131
0,2140
1,2149
0,2158
0,2167
0,2176
0,2185
1,2194
1,2203
0,2212
0,2221
1,2230
1,2239
0,2248
1,2257
0,2266
0,2275
0,2284
0,2293
0,2302
0,2311
0,2320
0,2329
0,2338
0,2347
0,2356
0,2365
0,2374
0,2383
0,2392
0,2402
2,2411
0,2420
0,2429
0,2438
0,2447
1,2456
0,2465
1,2474
0,2483
0,2492
0,2501
0,2510
0,2519
0,2528
0,2537
0,2546
0,2555
0,2564
0,2573
1,2582
1,2591
1,2600
0,2609
0,2618
0,2627
0,2636
0,2645
1,2654
0,2663
0,2672
0,2682
1,2691
0,2700
0,2709
0,2718
1,2727
1,2736
0,2745
0,2754
0,2763
0,2772
0,2781
0,2790
0,2799
0,2808
0,2817
0,2826
0,2835
0,2844
0,2853
0,2862
0,2871
0,2880
0,2889
0,2898
0,2907
1,2916
0,2925
1,2934
0,2943
0,2952
0,2962
0,2971
0,2980
0,2989
0,2998
0,3007
0,3016
0,3025
0,3034
0,3043
0,3052
0,3061
0,3070
0,3079
0,3088
0,3097
0,3106
0,3115
0,3124
0,3133
0,3142
0,3151
0,3160
0,3169
0,3178
0,3187
0,3196
0,3205
0,3214
0,3223
0,3232
0,3242
0,3251
0,3260
1,3269
0,3278
0,3287
0,3296
0,3305
0,3314
0,3323
0,3332
0,3341
0,3350
0,3359
0,3368
0,3377
1,3386
0,3395
0,3404
0,3413
0,3422
0,3431
0,3440
0,3449
0,3458
0,3467
0,3476
0,3485
0,3494
0,3503
0,3512
0,3522
0,3531
0,3540
0,3549
0,3558
0,3567
0,3576
0,3585
0,3594
0,3603
0,3612
0,3621
0,3630
0,3639
1,3648
0,3657
0,3666
1,3675
0,3684
0,3693
0,3702
1,3711
0,3720
0,3729
0,3738
0,3747
0,3756
0,3765
0,3774
0,3783
0,3792
0,3802
0,3811
0,3820
0,3829
0,3838
0,3847
1,3856
0,3865
0,3874
0,3883
0,3892
0,3901
0,3910
0,3919
0,3928
0,3937
0,3946
0,3955
0,3964
0,3973
0,3982
0,3991
0,4000
0,4009
0,4018
0,4027
0,4036
0,4045
0,4054
0,4063
0,4072
0,4082
0,4091
0,4100
0,4109
0,4118
0,4127
0,4136
0,4145
0,4154
0,4163
0,4172
0,4181
0,4190
0,4199
0,4208
1,4217
0,4226
0,4235
0,4244
0,4253
0,4262
0,4271
0,4280
0,4289
0,4298
1,4307
0,4316
0,4325
1,4334
0,4343
0,4352
0,4362
0,4371
0,4380
0,4389
0,4398
0,4407
0,4416
0,4425
0,4434
0,4443
0,4452
0,4461
0,4470
0,4479
0,4488
0,4497
0,4506
0,4515
0,4524
0,4533
1,4542
0,4551
