1,35
0,40
0,44
0,49
0,53
0,58
0,62
2,67
0,71
0,76
1,80
0,85
0,89
0,94
0,98
0,103
0,108
0,112
0,117
0,121
0,126
2,130
1,135
0,139
0,144
1,148
0,153
0,157
2,162
0,166
1,171
2,175
2,180
2,185
3,189
1,194
2,198
1,203
0,207
2,212
8,216
0,221
0,225
2,230
2,234
3,239
0,243
2,248
1,253
1,257
2,262
3,266
1,271
0,275
3,280
3,284
2,289
1,293
0,298
4,302
0,307
3,311
0,316
2,320
4,325
2,330
1,334
3,339
3,343
3,348
1,352
2,357
3,361
3,366
2,370
2,375
3,379
2,384
1,388
1,393
3,397
1,402
2,407
0,411
5,416
1,420
2,425
2,429
2,434
0,438
4,443
1,447
1,452
0,456
2,461
0,465
1,470
1,475
1,479
0,484
0,488
0,493
1,497
0,502
3,506
0,511
1,515
2,520
2,524
1,529
2,533
1,538
0,542
2,547
0,552
1,556
3,561
1,565
1,570
0,574
1,579
1,583
0,588
0,592
1,597
2,601
0,606
0,610
1,615
1,619
2,624
1,629
1,633
2,638
0,642
1,647
1,651
0,656
1,660
0,665
0,669
1,674
1,678
0,683
1,687
0,692
0,696
0,701
0,706
1,710
0,715
1,719
0,724
1,728
0,733
0,737
0,742
0,746
0,751
1,755
1,760
0,764
0,769
1,774
2,778
1,783
0,787
0,792
0,796
1,801
0,805
0,810
1,814
0,819
0,823
1,828
1,832
2,837
0,841
0,846
0,851
2,855
2,860
0,864
0,869
2,873
0,878
1,882
0,887
0,891
1,896
1,900
0,905
1,909
0,914
0,918
0,923
0,928
0,932
0,937
0,941
0,946
0,950
1,955
0,959
0,964
0,968
0,973
0,977
0,982
0,986
0,991
0,995
0,1000
0,1005
1,1009
0,1014
0,1018
0,1023
0,1027
0,1032
0,1036
0,1041
0,1045
0,1050
0,1054
0,1059
2,1063
1,1068
0,1073
0,1077
0,1082
1,1086
0,1091
1,1095
1,1100
0,1104
0,1109
0,1113
0,1118
1,1122
2,1127
0,1131
