2.481250000000000000e+02,3.561250000000000000e+02,3.121875000000000000e+02,6.725625000000000000e+02,1.520625000000000000e+02,2.801250000000000000e+02,4.382500000000000000e+02,4.000000000000000000e+00,2.581875000000000000e+02,6.800000000000000000e+01,2.281250000000000000e+02,1.420625000000000000e+02,2.581875000000000000e+02,3.800000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00
3.201875000000000000e+02,6.081875000000000000e+02,7.222500000000000000e+02,5.400625000000000000e+02,2.820625000000000000e+02,5.743125000000000000e+02,6.823125000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+02,7.800000000000000000e+01,1.440000000000000000e+02,1.620000000000000000e+02,1.960312500000000000e+02,4.800000000000000000e+01,2.840625000000000000e+02,0.000000000000000000e+00
3.301875000000000000e+02,4.540625000000000000e+02,4.881875000000000000e+02,3.100000000000000000e+02,1.660000000000000000e+02,4.240625000000000000e+02,4.020625000000000000e+02,0.000000000000000000e+00,2.441250000000000000e+02,1.440000000000000000e+02,1.120000000000000000e+02,1.440000000000000000e+02,1.580000000000000000e+02,3.200000000000000000e+01,3.200625000000000000e+02,0.000000000000000000e+00
2.800000000000000000e+02,2.160000000000000000e+02,3.300625000000000000e+02,3.680000000000000000e+02,3.660000000000000000e+02,2.480625000000000000e+02,2.660000000000000000e+02,0.000000000000000000e+00,1.640625000000000000e+02,9.000000000000000000e+01,4.400000000000000000e+01,1.620000000000000000e+02,1.560000000000000000e+02,6.800000000000000000e+01,2.441250000000000000e+02,0.000000000000000000e+00
4.060625000000000000e+02,2.260000000000000000e+02,3.800625000000000000e+02,2.620625000000000000e+02,2.480000000000000000e+02,3.241250000000000000e+02,3.700000000000000000e+02,0.000000000000000000e+00,3.000625000000000000e+02,3.161875000000000000e+02,1.480625000000000000e+02,2.521250000000000000e+02,1.580000000000000000e+02,1.060625000000000000e+02,1.540625000000000000e+02,0.000000000000000000e+00
6.363750000000000000e+02,6.043125000000000000e+02,3.421250000000000000e+02,3.060000000000000000e+02,3.860000000000000000e+02,4.860937500000000000e+02,5.861562500000000000e+02,1.920000000000000000e+02,1.763531250000000000e+03,1.010687500000000000e+03,2.518312500000000000e+03,2.780312500000000000e+03,2.005687500000000000e+03,1.479250000000000000e+03,1.040812500000000000e+03,0.000000000000000000e+00
6.001875000000000000e+02,5.080625000000000000e+02,3.960625000000000000e+02,3.760000000000000000e+02,6.942187500000000000e+02,8.905000000000000000e+02,8.183125000000000000e+02,1.960625000000000000e+02,2.522125000000000000e+03,1.769343750000000000e+03,1.485250000000000000e+03,1.525125000000000000e+03,1.220843750000000000e+03,5.983750000000000000e+02,1.244968750000000000e+03,0.000000000000000000e+00
4.561250000000000000e+02,7.163125000000000000e+02,5.741250000000000000e+02,4.220000000000000000e+02,4.640625000000000000e+02,5.763125000000000000e+02,4.782187500000000000e+02,2.800000000000000000e+01,1.170937500000000000e+03,9.646875000000000000e+02,2.322062500000000000e+03,1.208906250000000000e+03,2.123843750000000000e+03,6.524062500000000000e+02,6.924375000000000000e+02,0.000000000000000000e+00
3.221250000000000000e+02,8.603750000000000000e+02,6.321875000000000000e+02,9.883750000000000000e+02,5.202500000000000000e+02,7.183125000000000000e+02,6.323750000000000000e+02,8.400000000000000000e+01,4.863750000000000000e+02,1.084812500000000000e+03,1.631375000000000000e+03,1.739437500000000000e+03,1.677343750000000000e+03,4.663125000000000000e+02,6.084375000000000000e+02,0.000000000000000000e+00
1.440000000000000000e+02,7.843125000000000000e+02,9.184375000000000000e+02,6.681562500000000000e+02,6.983125000000000000e+02,4.621250000000000000e+02,5.721875000000000000e+02,7.600000000000000000e+01,4.061875000000000000e+02,6.705000000000000000e+02,1.700625000000000000e+02,1.411093750000000000e+03,2.061687500000000000e+03,1.040000000000000000e+02,8.846250000000000000e+02,0.000000000000000000e+00
