1,32
0,37
2,42
0,48
0,53
0,59
1,64
0,70
1,75
0,81
1,86
0,92
0,97
2,103
1,108
0,114
1,119
0,125
0,130
0,136
3,141
1,147
4,152
2,158
2,163
1,169
0,174
1,180
0,185
1,191
0,196
0,202
0,207
1,213
0,218
1,224
0,229
0,235
2,240
2,246
1,251
1,257
2,262
0,268
0,273
3,279
0,284
0,290
2,295
1,301
1,306
1,312
1,317
1,323
2,328
0,334
1,339
0,345
0,350
0,356
2,361
2,367
1,372
1,378
1,383
0,389
2,394
1,400
1,405
1,411
2,416
2,422
0,427
0,433
0,438
0,444
1,449
0,455
2,460
2,466
0,471
2,477
3,482
0,488
0,493
0,499
1,504
0,510
1,515
0,521
0,526
1,532
1,537
0,543
1,548
0,554
1,559
0,565
3,570
1,576
2,581
0,587
0,592
1,598
3,603
0,609
0,614
0,620
0,625
3,631
0,636
0,642
1,647
0,653
1,658
1,664
1,669
0,675
2,680
0,686
2,691
1,697
1,702
0,708
2,713
1,719
1,724
0,730
0,735
0,741
0,746
0,752
0,757
2,763
0,768
0,774
1,779
0,785
0,790
1,796
1,801
0,807
0,812
2,818
0,823
0,829
0,834
1,840
0,845
0,850
1,856
0,861
0,867
1,872
0,878
1,883
2,889
0,894
0,900
0,905
0,911
1,916
0,922
0,927
1,933
0,938
0,944
0,949
0,955
1,960
0,966
0,971
0,977
1,982
0,988
0,993
0,999
0,1004
1,1010
0,1015
0,1021
0,1026
1,1032
1,1037
0,1043
0,1048
0,1054
0,1059
0,1065
0,1070
0,1076
1,1081
0,1087
0,1092
0,1098
0,1103
0,1109
0,1114
0,1120
0,1125
0,1131
0,1136
0,1142
0,1147
1,1153
0,1158
0,1164
1,1169
0,1175
0,1180
0,1186
0,1191
0,1197
0,1202
1,1208
0,1213
1,1219
0,1224
0,1230
0,1235
1,1241
0,1246
0,1252
0,1257
0,1263
1,1268
0,1274
0,1279
0,1285
0,1290
1,1296
0,1301
0,1307
1,1312
1,1318
0,1323
0,1329
0,1334
1,1340
0,1345
0,1351
0,1356
0,1362
0,1367
0,1373
0,1378
0,1384
0,1389
2,1395
0,1400
1,1406
1,1411
0,1417
1,1422
0,1428
0,1433
0,1439
0,1444
0,1450
0,1455
1,1461
0,1466
0,1472
1,1477
2,1483
0,1488
1,1494
0,1499
0,1505
0,1510
0,1516
1,1521
0,1527
0,1532
0,1538
0,1543
0,1549
0,1554
0,1560
0,1565
0,1571
0,1576
0,1582
0,1587
0,1593
0,1598
0,1604
0,1609
0,1615
0,1620
1,1626
0,1631
0,1637
1,1642
0,1648
0,1653
0,1659
0,1664
0,1669
1,1675
0,1680
0,1686
0,1691
0,1697
0,1702
0,1708
0,1713
0,1719
0,1724
0,1730
1,1735
0,1741
0,1746
0,1752
0,1757
1,1763
1,1768
0,1774
0,1779
0,1785
0,1790
0,1796
0,1801
1,1807
1,1812
0,1818
0,1823
0,1829
0,1834
0,1840
0,1845
0,1851
0,1856
0,1862
0,1867
0,1873
0,1878
0,1884
0,1889
0,1895
0,1900
0,1906
0,1911
0,1917
0,1922
0,1928
0,1933
1,1939
0,1944
0,1950
0,1955
0,1961
0,1966
0,1972
0,1977
0,1983
0,1988
0,1994
0,1999
1,2005
0,2010
0,2016
0,2021
1,2027
0,2032
0,2038
0,2043
0,2049
0,2054
1,2060
0,2065
0,2071
0,2076
0,2082
0,2087
0,2093
0,2098
0,2104
0,2109
0,2115
1,2120
0,2126
0,2131
0,2137
0,2142
0,2148
0,2153
0,2159
0,2164
0,2170
0,2175
0,2181
0,2186
0,2192
0,2197
0,2203
0,2208
0,2214
0,2219
0,2225
0,2230
0,2236
0,2241
1,2247
0,2252
0,2258
0,2263
0,2269
0,2274
0,2280
0,2285
0,2291
1,2296
0,2302
0,2307
0,2313
1,2318
0,2324
0,2329
0,2335
0,2340
0,2346
0,2351
0,2357
0,2362
0,2368
0,2373
0,2379
0,2384
0,2390
0,2395
0,2401
0,2406
0,2412
0,2417
0,2423
0,2428
0,2434
0,2439
0,2445
0,2450
0,2456
0,2461
0,2467
0,2472
0,2477
0,2483
0,2488
0,2494
0,2499
0,2505
0,2510
1,2516
1,2521
0,2527
0,2532
0,2538
0,2543
0,2549
0,2554
0,2560
0,2565
0,2571
0,2576
0,2582
0,2587
0,2593
1,2598
0,2604
0,2609
0,2615
0,2620
0,2626
0,2631
0,2637
0,2642
0,2648
0,2653
0,2659
0,2664
0,2670
0,2675
0,2681
0,2686
0,2692
0,2697
0,2703
0,2708
0,2714
0,2719
0,2725
0,2730
0,2736
0,2741
0,2747
0,2752
0,2758
0,2763
0,2769
1,2774
0,2780
