3,32
2,57
4,82
2,107
8,132
6,157
0,182
4,207
5,232
5,257
2,282
7,307
2,332
6,357
3,382
6,407
3,432
4,458
3,483
4,508
5,533
5,558
4,583
2,608
2,633
4,658
5,683
3,708
0,733
4,758
4,783
2,808
1,833
3,859
1,884
0,909
0,934
1,959
0,984
0,1009
2,1034
3,1059
1,1084
0,1109
3,1134
1,1159
1,1184
0,1209
3,1234
0,1260
2,1285
1,1310
2,1335
3,1360
1,1385
0,1410
0,1435
1,1460
1,1485
2,1510
0,1535
0,1560
1,1585
1,1610
0,1635
1,1661
0,1686
1,1711
0,1736
1,1761
0,1786
0,1811
0,1836
3,1861
0,1886
1,1911
2,1936
0,1961
0,1986
0,2011
1,2036
0,2062
0,2087
0,2112
0,2137
0,2162
1,2187
0,2212
0,2237
0,2262
0,2287
0,2312
0,2337
0,2362
1,2387
1,2412
0,2437
0,2463
1,2488
1,2513
0,2538
