1.217600000000000193e+02,6.400000000000000000e+01,4.415999999999998948e+01,2.580724999999999909e+02,6.183082031249999488e+01,3.023999999999999844e+01,6.160000000000000142e+01,2.560000000000000497e+00,1.216000000000000014e+01,1.743999999999999773e+01,1.081600000000000108e+02,3.775999999999999091e+01,9.467582031249999375e+01,9.760000000000001563e+00,1.295999999999999908e+01,0.000000000000000000e+00
1.047535156249999844e+01,8.959999999999999076e+00,1.633599999999999852e+02,3.421003515625000659e+02,1.369600000000000080e+02,2.703999999999999915e+01,6.162808203125000546e+02,0.000000000000000000e+00,1.680000000000000071e+01,9.760000000000001563e+00,2.145600000000000307e+02,2.286400000000000148e+02,4.076359765624999909e+02,2.560000000000000053e+00,1.689600000000000080e+02,0.000000000000000000e+00
6.929506250000000591e+02,5.839999999999999858e+01,5.946093750000000000e+01,5.583999999999999631e+01,2.086400000000000148e+02,1.678399999999999750e+02,2.310400000000000205e+02,0.000000000000000000e+00,6.558535156249999432e+01,9.343999999999999773e+01,9.296000000000000796e+01,7.120000000000000284e+01,8.703999999999999204e+01,2.383999999999999631e+01,2.099506250000000023e+02,0.000000000000000000e+00
1.024000000000000021e+01,3.664000000000000057e+01,1.778806249999999523e+02,2.400000000000000000e+02,8.463999999999998636e+01,6.415999999999999659e+01,8.783999999999998920e+01,0.000000000000000000e+00,1.433600000000000136e+02,1.663999999999999702e+01,6.016000000000000369e+01,1.049600000000000080e+02,5.062399999999999523e+02,3.584000000000000341e+01,3.141003515625000091e+02,0.000000000000000000e+00
5.905062500000000369e+01,4.262399999999999523e+02,5.135999999999999943e+01,1.025600000000000165e+02,5.600000000000000000e+02,1.774399999999999693e+02,4.953600000000000136e+02,0.000000000000000000e+00,6.081709374999999227e+02,1.318399999999999750e+02,4.332582031249999943e+01,3.801109374999999773e+02,1.343999999999999773e+01,1.209599999999999937e+02,1.532503515625000148e+02,0.000000000000000000e+00
1.375999999999999943e+02,6.720000000000000284e+01,1.857600000000000477e+02,5.223999999999999773e+02,2.598399999999999750e+02,1.169870937500000309e+03,2.178500820312500309e+03,1.983999999999999986e+01,2.749621718749999673e+03,5.527122499999999491e+03,1.858534726562500055e+03,1.453199390625000160e+04,4.679657031249999818e+03,3.660385507812500236e+03,1.674333945312500191e+03,0.000000000000000000e+00
9.248119140625000227e+02,2.177903164062499854e+03,3.329406250000000114e+02,2.169600000000000364e+02,3.664409765624999409e+02,1.101599999999999909e+03,8.640000000000000000e+02,5.775999999999999091e+01,4.759998476562499491e+03,5.382804843749999236e+03,3.417214101562499764e+03,8.947874843749999854e+03,1.126504078125000160e+04,1.190351718749999918e+03,2.813844687499999964e+03,0.000000000000000000e+00
1.373203515624999795e+02,1.820503515624999693e+02,3.233600000000000136e+02,4.800000000000000000e+02,3.667014062500000477e+02,6.708609374999999773e+02,1.348709374999999966e+02,2.176000000000000156e+01,3.663709375000000250e+02,2.620591601562499818e+03,4.280322695312499491e+03,5.753252968749999127e+03,8.926341562499999782e+03,1.983145507812500000e+03,5.708203515625000364e+02,0.000000000000000000e+00
2.009599999999999795e+02,7.076597265624998272e+02,1.734150624999999764e+03,4.715066015624999523e+02,3.577599999999999341e+02,4.368209375000000136e+02,4.039508203125000136e+02,4.735999999999999943e+01,5.224506249999999454e+02,2.073599999999999568e+02,3.508151562500000182e+03,6.008745507812500364e+03,7.050821914062498763e+03,2.740806250000000546e+02,2.053481406249999964e+03,0.000000000000000000e+00
2.063999999999999702e+01,5.893566015624999181e+02,4.646400000000000432e+02,5.431032812500000091e+02,1.559839999999999918e+03,3.878400000000000318e+02,1.107200000000000045e+03,3.600000000000000000e+01,3.662399999999999523e+02,3.560000000000000000e+02,1.678400000000000034e+02,6.787304062499999418e+03,4.932793320312499418e+03,6.016000000000000369e+01,1.424643749999999955e+03,0.000000000000000000e+00
4.601961328125000250e+02,2.552960000000000036e+03,5.010953515625000136e+02,1.588903750000000173e+03,3.433509374999999864e+02,1.369050937499999691e+03,2.283073281250000036e+03,2.239999999999999858e+01,2.231980820312500327e+03,2.724719101562499873e+03,2.872452382812500218e+03,1.655982890625000073e+04,2.576291406249999909e+03,9.109008203125000591e+02,1.629515625000000000e+03,0.000000000000000000e+00
1.288000000000000114e+02,8.025227968750000400e+03,3.433094531249999818e+03,6.549521875000000364e+02,4.242054687500000000e+03,3.218330625000000509e+03,3.475316015624999864e+02,3.983999999999999631e+01,3.643883749999999964e+03,2.635515582031249505e+04,5.903334531249999600e+03,4.291402968749999673e+03,7.145232187500000691e+03,1.280703476562499873e+03,1.031200351562500146e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.495974062499999945e+03,3.242009375000000091e+02,1.213352187499999900e+03,1.870399999999999636e+02,1.223839999999999918e+03,4.094003515625000773e+02,3.583999999999999631e+01,2.926399999999999864e+02,1.242026601562500218e+03,2.105000937499999964e+03,4.894402968749999673e+03,2.441150624999999764e+03,4.933884765624999886e+02,3.920000000000000284e+01,0.000000000000000000e+00
1.104000000000000092e+01,1.945600000000000023e+02,3.798758203125000250e+02,7.566399999999998727e+02,8.366658203125000455e+02,3.008000000000000114e+02,1.139110937500000091e+03,2.063999999999999702e+01,3.576709375000000364e+02,3.221866757812500509e+03,4.601425039062500218e+03,1.269230624999999918e+03,2.736854531250000036e+03,1.258750625000000127e+03,1.480000000000000000e+02,0.000000000000000000e+00
1.439999999999999947e+00,4.816000000000000369e+01,1.158400000000000034e+02,5.503999999999999915e+01,2.303999999999999915e+01,2.255999999999999872e+01,2.255999999999999872e+01,0.000000000000000000e+00,6.255062499999998948e+01,1.307721718749999809e+03,1.224750820312500082e+03,1.615999999999999659e+01,1.415999999999999943e+02,6.446399999999998727e+02,3.280258203125000591e+02,0.000000000000000000e+00
