55,6
72,48
72,91
65,133
66,175
58,217
29,260
24,302
24,344
20,387
11,429
18,471
8,514
12,556
8,598
3,641
7,683
8,725
4,767
9,810
4,852
6,894
9,937
7,979
2,1021
5,1064
8,1106
1,1148
8,1191
7,1233
4,1275
2,1317
4,1360
3,1402
4,1444
6,1487
4,1529
4,1571
4,1614
4,1656
2,1698
3,1741
1,1783
1,1825
1,1867
0,1910
2,1952
3,1994
2,2037
2,2079
1,2121
2,2164
0,2206
1,2248
2,2291
0,2333
2,2375
2,2417
4,2460
1,2502
3,2544
1,2587
1,2629
1,2671
1,2714
1,2756
0,2798
0,2841
1,2883
2,2925
0,2967
0,3010
1,3052
0,3094
2,3137
0,3179
0,3221
1,3264
0,3306
0,3348
0,3391
0,3433
0,3475
1,3517
0,3560
0,3602
0,3644
1,3687
0,3729
0,3771
0,3814
0,3856
0,3898
0,3941
0,3983
0,4025
0,4067
0,4110
0,4152
1,4194
0,4237
