0.000000000000000000e+00,1.600000000000000000e+01,4.800000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,4.800000000000000000e+01,1.920000000000000000e+02,3.200000000000000000e+01,3.200000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,4.800000000000000000e+01,3.200000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,4.800000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+01,1.600000000000000000e+02,3.200000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+01,6.400000000000000000e+01,3.200000000000000000e+01,2.400000000000000000e+02,2.720000000000000000e+02,1.440000000000000000e+02,8.000000000000000000e+01,1.920000000000000000e+02,6.400000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+02,1.600000000000000000e+02,1.600000000000000000e+02,2.400000000000000000e+02,1.600000000000000000e+01,6.400000000000000000e+01,4.802500000000000000e+02,1.600000000000000000e+01,6.400000000000000000e+01,2.240000000000000000e+02,3.202500000000000000e+02,2.080000000000000000e+02,1.280000000000000000e+02,2.560000000000000000e+02,1.440000000000000000e+02,1.120000000000000000e+02,9.600000000000000000e+01,3.200000000000000000e+01,1.920000000000000000e+02,0.000000000000000000e+00
4.800000000000000000e+01,4.800000000000000000e+01,1.280000000000000000e+02,4.800000000000000000e+01,3.360000000000000000e+02,2.080000000000000000e+02,1.120000000000000000e+02,1.760000000000000000e+02,8.000000000000000000e+01,3.200000000000000000e+01,2.400000000000000000e+02,4.162500000000000000e+02,1.280000000000000000e+02,1.920000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,9.600000000000000000e+01,2.400000000000000000e+02,1.440000000000000000e+02,1.760000000000000000e+02,1.440000000000000000e+02,4.640000000000000000e+02,2.240000000000000000e+02,3.360000000000000000e+02,2.400000000000000000e+02,2.240000000000000000e+02,1.120000000000000000e+02,2.080000000000000000e+02,2.400000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.920000000000000000e+02,8.000000000000000000e+01,4.800000000000000000e+01,1.280000000000000000e+02,1.760000000000000000e+02,2.400000000000000000e+02,2.080000000000000000e+02,2.400000000000000000e+02,6.400000000000000000e+01,8.000000000000000000e+01,9.600000000000000000e+01,3.200000000000000000e+02,2.400000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,1.760000000000000000e+02,1.440000000000000000e+02,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,2.080000000000000000e+02,1.760000000000000000e+02,8.000000000000000000e+01,1.120000000000000000e+02,3.680000000000000000e+02,9.600000000000000000e+01,3.200000000000000000e+02,1.440000000000000000e+02,0.000000000000000000e+00
1.600000000000000000e+01,4.320000000000000000e+02,1.920000000000000000e+02,9.600000000000000000e+01,2.560000000000000000e+02,1.120000000000000000e+02,2.560000000000000000e+02,1.280000000000000000e+02,1.600000000000000000e+01,8.000000000000000000e+01,1.120000000000000000e+02,1.760000000000000000e+02,1.920000000000000000e+02,1.120000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+01,1.120000000000000000e+02,1.120000000000000000e+02,1.760000000000000000e+02,3.200000000000000000e+01,9.600000000000000000e+01,1.920000000000000000e+02,6.400000000000000000e+01,1.600000000000000000e+01,3.200000000000000000e+01,6.400000000000000000e+01,1.600000000000000000e+02,1.760000000000000000e+02,4.800000000000000000e+01
1.920000000000000000e+02,1.600000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,1.120000000000000000e+02,1.280000000000000000e+02,8.000000000000000000e+01,2.560000000000000000e+02,1.760000000000000000e+02,6.400000000000000000e+01,3.360000000000000000e+02,1.280000000000000000e+02,1.600000000000000000e+02,2.080000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,2.400000000000000000e+02,6.400000000000000000e+01,9.600000000000000000e+01,8.000000000000000000e+01,3.200000000000000000e+01,0.000000000000000000e+00,1.920000000000000000e+02,4.800000000000000000e+01,9.600000000000000000e+01,1.600000000000000000e+01,4.800000000000000000e+01,1.600000000000000000e+02,1.600000000000000000e+02,3.200000000000000000e+01
3.840000000000000000e+02,6.400000000000000000e+01,1.120000000000000000e+02,3.200000000000000000e+01,1.600000000000000000e+02,9.600000000000000000e+01,2.560000000000000000e+02,2.400000000000000000e+02,2.560000000000000000e+02,1.760000000000000000e+02,1.600000000000000000e+02,8.000000000000000000e+01,1.440000000000000000e+02,2.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+02,4.800000000000000000e+01,3.200000000000000000e+01,8.000000000000000000e+01,9.600000000000000000e+01,8.000000000000000000e+01,4.800000000000000000e+01,8.000000000000000000e+01,1.440000000000000000e+02,9.600000000000000000e+01,1.280000000000000000e+02,6.400000000000000000e+01,1.440000000000000000e+02,1.600000000000000000e+01
2.240000000000000000e+02,1.920000000000000000e+02,6.400000000000000000e+01,1.600000000000000000e+01,9.600000000000000000e+01,6.400000000000000000e+01,9.600000000000000000e+01,2.400000000000000000e+02,3.200000000000000000e+02,2.240000000000000000e+02,3.200000000000000000e+02,9.600000000000000000e+01,9.600000000000000000e+01,1.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.240000000000000000e+02,1.760000000000000000e+02,1.120000000000000000e+02,8.000000000000000000e+01,1.600000000000000000e+02,1.600000000000000000e+01,2.080000000000000000e+02,4.800000000000000000e+01,6.400000000000000000e+01,2.400000000000000000e+02,1.920000000000000000e+02,1.760000000000000000e+02,4.162500000000000000e+02,0.000000000000000000e+00
1.760000000000000000e+02,8.000000000000000000e+01,1.920000000000000000e+02,3.200000000000000000e+01,1.600000000000000000e+02,2.240000000000000000e+02,8.000000000000000000e+01,2.080000000000000000e+02,2.400000000000000000e+02,4.800000000000000000e+01,2.080000000000000000e+02,8.000000000000000000e+01,1.440000000000000000e+02,3.360000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,2.880000000000000000e+02,1.760000000000000000e+02,1.440000000000000000e+02,2.080000000000000000e+02,1.600000000000000000e+01,6.400000000000000000e+01,1.920000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,1.120000000000000000e+02,4.800000000000000000e+01,3.200000000000000000e+01,2.080000000000000000e+02,0.000000000000000000e+00
2.080000000000000000e+02,3.520000000000000000e+02,1.440000000000000000e+02,1.280000000000000000e+02,2.880000000000000000e+02,2.720000000000000000e+02,4.800000000000000000e+01,6.885000000000000000e+02,1.280000000000000000e+02,2.400000000000000000e+02,4.160000000000000000e+02,1.120000000000000000e+02,1.600000000000000000e+02,4.320000000000000000e+02,1.760000000000000000e+02,3.200000000000000000e+01,1.120000000000000000e+02,1.920000000000000000e+02,1.760000000000000000e+02,1.920000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,1.600000000000000000e+02,4.800000000000000000e+01,1.600000000000000000e+01,1.280000000000000000e+02,1.600000000000000000e+01
