0.000000000000000000e+00,1.600000000000000000e+01,4.479999999999999716e+01,1.760000000000000142e+01,4.799999999999999822e+00,9.599999999999999645e+00,4.960000000000000142e+01,1.951999999999999886e+02,3.200000000000000000e+01,3.200000000000000000e+01,0.000000000000000000e+00,3.520000000000000284e+01,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.360000000000000142e+01,5.120000000000000284e+01,3.200000000000000000e+01,1.760000000000000142e+01,1.760000000000000142e+01,4.479999999999999716e+01,1.280000000000000071e+01,7.840000000000000568e+01,1.648000000000000114e+02,3.520000000000000284e+01,1.440000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.360000000000000142e+01,6.400000000000000000e+01,3.679999999999999716e+01,2.335999999999999943e+02,2.656000000000000227e+02,1.375999999999999943e+02,7.040000000000000568e+01,1.951999999999999886e+02,6.400000000000000000e+01,6.400000000000000355e+00,1.648000000000000114e+02,1.568000000000000114e+02,1.615999999999999943e+02,2.255999999999999943e+02,1.600000000000000000e+01,6.879999999999999716e+01,4.930500000000000114e+02,1.280000000000000071e+01,6.239999999999999858e+01,2.271999999999999886e+02,3.202500000000000000e+02,2.048000000000000114e+02,1.344000000000000057e+02,2.591999999999999886e+02,1.600000000000000000e+02,1.215999999999999943e+02,1.024000000000000057e+02,3.360000000000000142e+01,1.920000000000000000e+02,1.600000000000000089e+00
5.600000000000000000e+01,5.120000000000000284e+01,1.167999999999999972e+02,4.479999999999999716e+01,3.423999999999999773e+02,1.840000000000000000e+02,1.152000000000000028e+02,1.744000000000000057e+02,8.159999999999999432e+01,4.320000000000000284e+01,2.480000000000000000e+02,4.018500000000000227e+02,1.295999999999999943e+02,2.000000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,9.600000000000000000e+01,2.400000000000000000e+02,1.520000000000000000e+02,1.808000000000000114e+02,1.391999999999999886e+02,4.623999999999999773e+02,2.255999999999999943e+02,3.248000000000000114e+02,2.368000000000000114e+02,2.208000000000000114e+02,1.120000000000000000e+02,2.111999999999999886e+02,2.431999999999999886e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.968000000000000114e+02,8.640000000000000568e+01,4.800000000000000000e+01,1.247999999999999972e+02,1.824000000000000057e+02,2.431999999999999886e+02,2.144000000000000057e+02,2.464000000000000057e+02,7.679999999999999716e+01,8.159999999999999432e+01,9.279999999999999716e+01,3.263999999999999773e+02,2.400000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,1.728000000000000114e+02,1.535999999999999943e+02,7.840000000000000568e+01,7.840000000000000568e+01,7.840000000000000568e+01,2.095999999999999943e+02,1.904000000000000057e+02,8.800000000000000000e+01,1.167999999999999972e+02,3.631999999999999886e+02,8.959999999999999432e+01,3.136000000000000227e+02,1.504000000000000057e+02,8.000000000000000000e+00
1.600000000000000000e+01,4.320000000000000000e+02,1.888000000000000114e+02,9.600000000000000000e+01,2.703999999999999773e+02,1.311999999999999886e+02,2.528000000000000114e+02,1.391999999999999886e+02,1.440000000000000036e+01,7.840000000000000568e+01,1.104000000000000057e+02,1.728000000000000114e+02,1.775999999999999943e+02,1.120000000000000000e+02,1.440000000000000036e+01,0.000000000000000000e+00,1.040000000000000000e+02,1.055999999999999943e+02,1.152000000000000028e+02,1.615999999999999943e+02,3.839999999999999858e+01,9.279999999999999716e+01,1.920000000000000000e+02,7.200000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+01,8.000000000000000000e+01,1.424000000000000057e+02,1.791999999999999886e+02,4.639999999999999858e+01
1.920000000000000000e+02,1.919999999999999929e+01,4.960000000000000142e+01,4.800000000000000000e+01,9.759999999999999432e+01,1.375999999999999943e+02,8.800000000000000000e+01,2.271999999999999886e+02,1.760000000000000000e+02,5.920000000000000284e+01,3.328000000000000114e+02,1.167999999999999972e+02,1.551999999999999886e+02,2.048000000000000114e+02,0.000000000000000000e+00,1.600000000000000000e+01,2.831999999999999886e+02,6.400000000000000000e+01,1.024000000000000057e+02,8.479999999999999716e+01,3.839999999999999858e+01,8.000000000000000000e+00,1.728000000000000114e+02,5.600000000000000000e+01,1.024000000000000057e+02,1.760000000000000142e+01,5.600000000000000000e+01,1.680000000000000000e+02,1.568000000000000114e+02,3.200000000000000000e+01
3.871999999999999886e+02,6.720000000000000284e+01,1.120000000000000000e+02,3.200000000000000000e+01,1.535999999999999943e+02,1.135999999999999943e+02,2.495999999999999943e+02,2.480000000000000000e+02,2.464000000000000057e+02,1.664000000000000057e+02,1.680000000000000000e+02,9.279999999999999716e+01,1.328000000000000114e+02,2.751999999999999886e+02,0.000000000000000000e+00,9.599999999999999645e+00,2.480000000000000000e+02,4.800000000000000000e+01,3.200000000000000000e+01,8.959999999999999432e+01,8.959999999999999432e+01,9.440000000000000568e+01,3.360000000000000142e+01,7.359999999999999432e+01,1.391999999999999886e+02,1.007999999999999972e+02,1.344000000000000057e+02,6.400000000000000000e+01,1.584000000000000057e+02,9.599999999999999645e+00
2.175999999999999943e+02,1.855999999999999943e+02,6.239999999999999858e+01,1.600000000000000000e+01,1.024000000000000057e+02,7.040000000000000568e+01,9.920000000000000284e+01,2.288000000000000114e+02,3.263999999999999773e+02,2.255999999999999943e+02,3.088000000000000114e+02,9.600000000000000000e+01,1.040000000000000000e+02,1.440000000000000000e+02,0.000000000000000000e+00,4.799999999999999822e+00,2.255999999999999943e+02,1.760000000000000000e+02,1.087999999999999972e+02,9.279999999999999716e+01,1.568000000000000114e+02,1.600000000000000000e+01,2.255999999999999943e+02,4.639999999999999858e+01,6.239999999999999858e+01,2.464000000000000057e+02,1.984000000000000057e+02,1.695999999999999943e+02,4.018500000000000227e+02,0.000000000000000000e+00
1.775999999999999943e+02,8.159999999999999432e+01,1.855999999999999943e+02,2.719999999999999929e+01,1.600000000000000000e+02,2.271999999999999886e+02,8.000000000000000000e+01,2.175999999999999943e+02,2.400000000000000000e+02,4.800000000000000000e+01,2.031999999999999886e+02,8.159999999999999432e+01,1.295999999999999943e+02,3.440000000000000000e+02,1.600000000000000000e+01,0.000000000000000000e+00,2.848000000000000114e+02,1.760000000000000000e+02,1.408000000000000114e+02,2.111999999999999886e+02,2.239999999999999858e+01,6.079999999999999716e+01,1.840000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,1.055999999999999943e+02,4.800000000000000000e+01,3.839999999999999858e+01,2.080000000000000000e+02,0.000000000000000000e+00
2.015999999999999943e+02,3.583999999999999773e+02,1.471999999999999886e+02,1.328000000000000114e+02,2.911999999999999886e+02,2.640000000000000000e+02,5.120000000000000284e+01,6.901000000000000227e+02,1.280000000000000000e+02,2.400000000000000000e+02,4.240000000000000000e+02,1.120000000000000000e+02,1.488000000000000114e+02,4.240000000000000000e+02,1.760000000000000000e+02,2.719999999999999929e+01,1.120000000000000000e+02,1.984000000000000057e+02,1.631999999999999886e+02,1.968000000000000114e+02,6.400000000000000355e+00,1.760000000000000142e+01,6.079999999999999716e+01,7.200000000000000000e+01,6.400000000000000000e+01,1.664000000000000057e+02,4.960000000000000142e+01,1.760000000000000142e+01,1.311999999999999886e+02,2.400000000000000000e+01
