62,16
64,55
71,94
47,133
82,172
43,212
41,251
16,290
28,329
15,369
14,408
12,447
13,486
14,526
6,565
9,604
4,643
6,682
7,722
7,761
7,800
4,839
5,879
8,918
7,957
5,996
1,1036
4,1075
6,1114
6,1153
4,1193
4,1232
5,1271
3,1310
3,1349
4,1389
3,1428
8,1467
3,1506
5,1546
1,1585
3,1624
3,1663
6,1703
2,1742
2,1781
1,1820
0,1860
2,1899
1,1938
0,1977
2,2016
0,2056
2,2095
3,2134
2,2173
1,2213
0,2252
2,2291
2,2330
0,2370
2,2409
2,2448
1,2487
2,2527
0,2566
1,2605
2,2644
2,2683
0,2723
2,2762
1,2801
1,2840
0,2880
0,2919
0,2958
1,2997
0,3037
1,3076
0,3115
1,3154
0,3194
0,3233
1,3272
0,3311
0,3350
0,3390
0,3429
0,3468
0,3507
1,3547
0,3586
0,3625
0,3664
1,3704
0,3743
0,3782
0,3821
0,3861
1,3900
0,3939
