37.0267275687,37.2711819407,19.2264468138,39.6863737782,42.7685405514,36.4921167091
37.0329608802,37.3324262984,19.221155466,39.7225969119,42.7708140746,36.5624623464
36.9732994499,37.2844921604,19.2071089951,39.6448932371,42.764042968,36.5151388615
37.5415201879,36.2615181676,18.8489177363,38.5176563459,43.2341604255,35.5744344398
38.4827571521,34.8577410697,17.9389214039,36.1874742436,43.942086813,34.5043770803
38.6987169144,34.4753246653,17.776889463,35.5861411677,44.0773353901,34.1897540966
38.6359667332,34.459348564,17.7903090624,35.606724726,44.0629073874,34.1606416372
38.6251587444,34.7080605406,17.7309452258,35.8835216573,43.933345447,34.4094339824
38.4993063799,34.5224164662,17.739074762,35.8030217642,44.0060807073,34.1827283303
38.2649879823,34.7477415287,17.9018037105,36.1682407794,43.8968889522,34.3548702076
