9.24847447105,13.7002635535,3.91224291656,14.7060055425,13.3943847101,12.9188664257
9.27345326967,13.6817059386,3.91299414417,14.7007493722,13.395144043,12.8981570261
9.26990737126,13.6808969794,3.91035067452,14.7118213325,13.3955052466,12.887327742
9.2731283529,13.6822383532,3.9102147898,14.7379258939,13.397787875,12.87030066
9.29254124519,13.6915775327,3.91982598198,14.7552643729,13.3961338535,12.8791508097
9.28952301264,13.6566796828,3.91757805974,14.7361811064,13.4007499012,12.8305216865
9.26817777941,13.5274645523,3.91338460408,14.6311092735,13.4184412859,12.6720783103
9.39039036368,13.3758105739,3.90740479017,14.468770682,13.4231910167,12.5719255047
9.36269631608,13.3032609968,3.89907547739,14.4336686522,13.4315051528,12.4614359887
9.31536882014,13.3189188845,3.90489118034,14.4779402945,13.4294539669,12.4376080123
