38.4308817044,38.38858798,16.8759665406,42.0775986334,43.5447129905,37.5133825826
38.3276583137,38.0973656159,16.6560286583,41.2589577678,43.6067538863,37.3272183129
38.3773503778,38.1312607204,16.6638744398,41.3215949104,43.5735814007,37.3677849168
38.2408661667,38.052508944,16.6064450423,41.1970849347,43.5919122278,37.2747312132
38.2237340088,38.0522179671,16.5603998616,40.9877519693,43.5794654988,37.3264787162
38.7297353441,37.8003969708,16.1334771434,39.5026394748,43.5483499627,37.4373965775
38.8661954417,37.632816378,15.9399691222,38.599819987,43.5662077538,37.4345749053
38.8472410265,37.5068292171,15.8829904574,38.5197077059,43.6207790933,37.2962839607
38.7403787444,37.5434779225,15.962391213,38.8024268251,43.6330301369,37.2730590326
38.7657723595,37.4955891059,15.9674736103,38.7765376282,43.6743034261,37.2197976671
