37.1737502313,40.1847649413,11.5055192978,39.8862988807,42.4045851398,40.2455882482
37.1163663199,39.9414531168,11.5266677793,39.6378570407,42.4151393779,40.0043177381
37.16536026,39.948988516,11.531363068,39.6805097372,42.401365611,40.0038280447
37.2511825669,40.145657323,11.5463418828,39.923498117,42.3786368354,40.1899723679
37.2587188127,40.2360362011,11.5822383745,39.9723559077,42.3502172421,40.2883224871
37.3781447711,40.3845174415,11.6070025325,40.036466606,42.3562975783,40.4517496281
37.5106170097,40.3100825877,11.5992081678,39.6503298198,42.3570983621,40.4334830368
37.5748225906,39.8324115677,11.5708452612,39.1553159786,42.3861182371,39.9576888289
37.6094189736,39.2050189426,11.5630197929,38.8484163044,42.4696117942,39.2715601013
37.4793717157,38.5733393501,11.5514850123,38.7266639786,42.5085482314,38.5435993011
