0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18,679,567,504,910,545,23,0,0,0,0,0,0,0
0,0,0,0,267,528,1687,2242,2131,2345,1819,2325,760,70,0,47,0,0,0,0
0,533,2280,2153,3174,1966,3335,2595,1346,1617,1595,1923,2154,887,0,106,0,0,0,0
0,2391,4758,4000,6636,2840,2146,542,187,178,586,1522,1296,396,0,47,0,0,0,0
0,439,4442,3231,1616,1353,436,67,58,180,464,2364,2043,1467,167,2464,636,0,0,0
0,0,0,0,0,0,0,0,0,0,25,208,366,199,50,408,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0
0,2588,5330,2178,872,247,0,0,5,38,438,1423,2523,998,1118,188,0,0,0,0
0,7231,9581,4370,5606,1337,409,91,147,371,867,1844,2181,10006,269,348,0,0,0,0
0,2624,4192,5848,3727,1689,1112,1855,967,1587,1547,2958,2669,519,0,66,0,0,0,0
0,0,43,707,548,11605,8451,2962,2226,1387,2575,4011,2113,72,35,0,0,0,0,0
0,0,0,0,0,25,695,1370,1240,1255,1672,1387,55,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,376,136,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
